Woodman	9	16	Essex	142	147	NYT__ENG__20080130.0096.LDC2009T13	/people/deceased_person/place_of_death	30	Drive to Woodman's in Essex or the Clam Box in Ipswich and torture yourself with the lines; or go to Essex Seafood or J.T. Farnham's, both in Essex; or discover your own dive.	n
Brady	17	22	New York	0	8	NYT__ENG__20080130.0224.LDC2009T13	/people/person/nationality	5	New York leveled Brady only once in the regular-season finale, but Scarnecchia fully expects that Osi Umenyiora, Michael Strahan, and the boys will be gunning for him.	n
Atlanta	65	72	CoxNet	32	38	NYT__ENG__20080130.0094.LDC2009T13	/people/person/place_of_birth	79	Questions should be directed to CoxNet, the Cox News Service, in Atlanta at 404 572-1800 M-F 8 am.-5 p.m. ET.	n
Daniel C. Barr	82	96	Anne Barr Hotz	123	137	NYT__ENG__20080130.0033.LDC2009T13	/people/person/parents	37	Barr is survived by his wife, Cornelia, of Paradise Valley, Ariz.; four children, Daniel C. Barr, also of Paradise Valley; Anne Barr Hotz, of West Bloomfield, Mich.; Robert A. Barr, of Starksboro, Vt.; and Sara E. Barr, of Santa Barbara; and four grandchildren.	n
China	185	190	LG	125	127	NYT__ENG__20080130.0221.LDC2009T13	/people/person/place_of_birth	25	China Security and Surveillance Technology concluded an agreement last week with LG Electronics of South Korea to distribute LG's closed-circuit television equipment and accessories in China for three years.	n
Paris	13	18	Societe Generale	22	38	NYT__ENG__20080130.0164.LDC2009T13	/people/person/place_of_birth	22	FRANCE-BANK (Paris) --Societe Generale's board of directors met Wednesday and took no action on chairman and co-chief executive Daniel Bouton's resignation, tacit approval granting Bouton a reprieve, though insiders said it may last less than a month.	n
Eddie Treacy	44	56	Boston	0	6	NYT__ENG__20080130.0232.LDC2009T13	/people/person/nationality	4	Boston is still Irish enough for a guy like Eddie Treacy to fit in.	n
Edwards	18	25	North Carolina	38	52	NYT__ENG__20080130.0249.LDC2009T13	/people/deceased_person/place_of_death	3	The withdrawal of Edwards, the former North Carolina senator who rode a populist message of equal parts hope and anger to a robust second-place finish in the Iowa caucuses, weeds the Democratic contest down to two major contenders: Senators Hillary Clinton of New York and Barack Obama of Illinois, each of whom Wednesday staked a claim to Edwards's largely working-class constituency.	n
McCain	67	73	Iraq	105	109	NYT__ENG__20080130.0249.LDC2009T13	/people/person/nationality	10	At an afternoon rally in California, Giuliani threw his support to McCain, whose staunch support for the Iraq war and an aggressive foreign policy have matched his own during the campaign.	n
South Carolina	124	138	Obama	96	101	NYT__ENG__20080130.0249.LDC2009T13	/people/person/children	44	She did not make any new attacks on Obama, and even hinted that her husband, whose criticism of Obama may have backfired in South Carolina last week, does not always speak for her.	n
Ariz.	167	172	Hill	177	181	NYT__ENG__20080130.0257.LDC2009T13	/organization/organization/founders	4	But the Patriots are their bond, and the women - Southerners by birth, New Englanders in football spirit - will find each other at Super Bowl LXII Sunday in Glendale, Ariz., as Hill's former teammates try to fulfill a prophesy he shared in the final days of his short life.	n
Waltham	223	230	Moody Street	198	210	NYT__ENG__20080130.0207.LDC2009T13	/people/person/place_of_birth	22	One local nonprofit that runs a money-making operation is Waltham's Teen Leep, which provides youth leadership and job training and operates a youth-run bookstore called More Than Words, located on Moody Street in downtown Waltham.	n
McCain	0	6	Romney	36	42	NYT__ENG__20080130.0243.LDC2009T13	/organization/organization/founders	31	McCain was challenged repeatedly by Romney and the moderators about his votes against the Bush tax cuts.	n
Michigan	49	57	Detroit News	77	89	NYT__ENG__20080130.0205.LDC2009T13	/people/person/place_of_birth	1	State of mine Giants WR duo highlights crop from Michigan By Mike O'Hara The Detroit News	n
St. Peter 's Hospital	138	158	Celiac Disease Resource Inc.	106	134	NYT__ENG__20080130.0079.LDC2009T13	/people/person/place_of_birth	12	"Our food is our medication, basically," said Jordan, who coordinates a 400-member support group from the Celiac Disease Resource Inc. at St. Peter's Hospital.	n
Hillary Rodham Clinton	29	51	New York	8	16	NYT__ENG__20080130.0023.LDC2009T13	/people/person/place_of_birth	3	This is New York, where Sen. Hillary Rodham Clinton has the home- court advantage.	n
Al Gore	114	121	New York	0	8	NYT__ENG__20080130.0023.LDC2009T13	/people/person/nationality	11	New York presidential primaries were where George McGovern ordered a glass of milk with his kosher hot dog, where Al Gore, without naming names (Willie Horton's, for one), raised questions about a prison furlough program that would haunt Michael S. Dukakis the following fall and where Bill Clinton admitted he smoked pot but, in an early test of his credibility, insisted he had never inhaled.	n
Chappaqua	72	81	Clinton	102	109	NYT__ENG__20080130.0216.LDC2009T13	/people/person/children	100	That same month, Dzhakishev, the Kazatomprom chief, said he traveled to Chappaqua, N.Y., to meet with Clinton at his home.	n
Clinton	218	225	Kazatomprom	183	194	NYT__ENG__20080130.0216.LDC2009T13	/people/person/nationality	114	On Wednesday, Clinton's spokesman, Ben Yarrow, issued what he called a "correction," saying: "Today, Mr. Giustra told our office that in February 2007, he brought Mr. Dzhakishev from Kazatomprom to meet with President Clinton to discuss the future of nuclear energy."	n
U.N.	36	40	WHO	29	32	NYT__ENG__20080130.0210.LDC2009T13	/organization/organization/founders	7	Nevertheless, officials from WHO, a U.N. agency in Geneva, said they were troubled by the discovery.	n
Mosul	139	144	The New York Times	115	133	NYT__ENG__20080130.0170.LDC2009T13	/people/person/place_of_birth	1	IRAQI TROOPS MASS FOR OPERATION IN MOSUL Abeer Mohammed contributed reporting from Baghdad, and Iraqi employees of The New York Times from Mosul, Kirkuk, Baghdad and Hilla.	n
United States	70	83	Bouton	21	27	NYT__ENG__20080130.0215.LDC2009T13	/people/person/children	12	The decision to keep Bouton at the helm baffled some observers in the United States and Britain, where sound corporate governance would most likely have dictated his departure.	n
United States	62	75	Shanghai Hualian	16	32	NYT__ENG__20080130.0187.LDC2009T13	/people/person/place_of_birth	5	The drug maker, Shanghai Hualian, is the sole supplier to the United States of the abortion pill, mifepristone, known as RU-486.	n
United States	62	75	Shanghai Hualian	16	32	NYT__ENG__20080130.0248.LDC2009T13	/people/person/place_of_birth	6	The drug maker, Shanghai Hualian, is the sole supplier to the United States of the abortion pill, mifepristone, known as RU-486.	n
United States	116	129	Danco Laboratories	133	151	NYT__ENG__20080130.0248.LDC2009T13	/people/person/place_of_birth	28	The pill was first manufactured in France, and since its approval by the FDA in 2000 it has been distributed in the United States by Danco Laboratories.	n
John Edwards	81	93	New York City	62	75	NYT__ENG__20080130.0247.LDC2009T13	/people/deceased_person/place_of_death	3	Rudolph W. Giuliani, the combative former Republican mayor of New York City, and John Edwards, the Democrat who ran for the White House as an anti-poverty populist, both dropped out of the presidential race on Wednesday, leaving a narrowed field hurtling toward what amounts to a national primary next week.	n
R-Ariz.	203	210	Ronald Reagan Presidential Library	219	253	NYT__ENG__20080130.0247.LDC2009T13	/people/person/place_of_birth	4	Giuliani, who led the Republican pack in national polls for a time last year only to see his campaign lose steam and then collapse in Florida's primary on Tuesday, flew here to endorse Sen. John McCain, R-Ariz., at the Ronald Reagan Presidential Library, just steps from the sun-drenched grave site of the standard bearer of the Republican Party.	n
McCain	3	9	United States	242	255	NYT__ENG__20080130.0247.LDC2009T13	/people/person/place_of_birth	5	As McCain stood by his wife, Cindy, beaming, Giuliani, who built his candidacy on his handling of the Sept. 11 terrorist attacks, praised McCain as "an American hero" and "the most qualified candidate to be the next commander in chief of the United States."	n
Obama	109	114	Democratic	122	132	NYT__ENG__20080130.0247.LDC2009T13	/people/person/nationality	34	On the Democratic side, Clinton campaigned in Arkansas and Georgia, a day after she received more votes than Obama in the Democratic primary in Florida, where the Democratic National Committee had stripped away delegates because the contest was scheduled before Feb. 5.	n
Jassen Cullimore	50	66	Edmonton	102	110	NYT__ENG__20080130.0118.LDC2009T13	/people/person/nationality	37	Only last week, a hooking call against defenseman Jassen Cullimore with 2:21 left opened the door for Edmonton's rally in what proved to be a crushing 4-3 shootout loss.	n
Jesus	157	162	France	51	57	NYT__ENG__20080130.0083.LDC2009T13	/people/person/nationality	10	The history of the king cake began in 12th-century France, where the cakes were baked on the eve of Jan. 6 to celebrate the visit of the three kings to baby Jesus.	n
Perini Corp.	43	55	Robert Band	0	11	NYT__ENG__20080130.0075.LDC2009T13	/organization/organization/founders	14	Robert Band, president of Framingham-based Perini Corp., the casino industry's go-to contractor, estimated it would take between 1,000 and 2,000 construction workers about 30 months to build a casino like the one the Wampanoags are planning in Middleborough.	n
New York	69	77	Jacobs	61	67	NYT__ENG__20080130.0123.LDC2009T13	/organization/organization/founders	36	Its immaculate tailoring and restraint may well be echoed in Jacobs' New York show on Feb. 8.	n
Robert Burke	123	135	New York	139	147	NYT__ENG__20080130.0123.LDC2009T13	/people/person/place_of_birth	48	"Any time the economy becomes tough and we see the stock market bounce around, the natural tendency is to pull back," said Robert Burke, a New York retail consultant.	n
U.S.	30	34	National Park Service	58	79	NYT__ENG__20080130.0283.LDC2009T13	/people/person/place_of_birth	7	The agencies involved are the U.S. attorney's office, the National Park Service, Immigration and Customs Enforcement and the Internal Revenue Service.	n
McCain	225	231	Massachusetts	40	53	NYT__ENG__20080130.0236.LDC2009T13	/people/person/nationality	6	Romney enjoys the endorsement of former Massachusetts governor William F. Weld, but not of former governor Paul Cellucci, who supported former New York mayor Rudy Giuliani, nor of former acting governor Jane Swift, who backs McCain.	n
Richard Egan	172	184	Egan	149	153	NYT__ENG__20080130.0236.LDC2009T13	/people/person/children	42	Romney's refusal to accommodate Christopher Egan's request to run his economic development agency cost the former governor any help from the wealthy Egan family, including Richard Egan, the founder of EMC Corp.	n
Mitt Romney	50	61	Florida	75	82	NYT__ENG__20080130.0016.LDC2009T13	/people/deceased_person/place_of_death	1	MIAMI - John McCain pulled out a pivotal win over Mitt Romney yesterday in Florida's Republican primary, claiming all the state's delegates and the lead as the two-man nomination race rolls toward Super Tuesday.	n
USF	126	129	Ohio State	85	95	NYT__ENG__20080130.0007.LDC2009T13	/organization/organization/founders	12	BASEBALL NEWS: Former Gaither pitcher Drew Malley, who was on the baseball roster at Ohio State last fall, has transferred to USF and will try to make the team as a walk-on.	n
Michael Nusslein	75	91	Germany	95	102	NYT__ENG__20080130.0007.LDC2009T13	/people/person/nationality	16	Three freshmen  Lucas Jovita of Brazil, Jamaal Adderley of the Bahamas and Michael Nusslein of Germany  sparked Sunday's season-opening 5-2 upset of No.??	y
John Edwards	81	93	New York City	62	75	NYT__ENG__20080130.0274.LDC2009T13	/people/deceased_person/place_of_death	2	Rudolph W. Giuliani, the combative former Republican mayor of New York City, and John Edwards, the Democrat who ran for the White House as an anti-poverty populist, both dropped out of the presidential race on Wednesday, leaving a narrowed field hurtling toward what amounts to a national primary next week.	n
Audi	116	120	Volkswagen	153	163	NYT__ENG__20080130.0177.LDC2009T13	/organization/organization/founders	27	The Pepsi/Amazon promotion will have such a site at pepsistuff.com; another, truthinengineering.com, will pitch the Audi R8 sold by the Audi division of Volkswagen of America (which is inspiring a parody of "The Godfather" in a commercial created by Venables Bell &amp; Partners).	n
Russian	38	45	Johnson Space Center	105	125	NYT__ENG__20010320.0381.LDC2007T07	/people/person/place_of_birth	5	The stand against Tito's trip came as Russian astronauts scheduled for the Soyuz mission returned to the Johnson Space Center in Houston Tuesday for training after a one-day boycott.	n
Leo Jeffcott	97	109	South Korea	257	268	NYT__ENG__20080802.0094.LDC2009T13	/people/person/place_of_birth	9	"The horses are much more able to manage conditions of hot and dry than hot and humid," said Dr. Leo Jeffcott, the senior international veterinarian for the Hong Kong events and a veterinary adviser to every summer games since the Seoul Olympics in 1988 in South Korea.	n
Tim Zagat	82	91	Luger	135	140	NYT__ENG__20080802.0025.LDC2009T13	/people/deceased_person/place_of_death	12	"I've heard people complain, but they don't care: They're full most every night," Tim Zagat, owner of Zagat restaurant guides, said of Luger.	n
Japan	4	9	Coke	48	52	NYT__ENG__20080802.0025.LDC2009T13	/people/person/place_of_birth	50	"In Japan, you can use your cell phone to buy a Coke from a vending machine," he said.	n
Danielle	21	29	Diane	14	19	NYT__ENG__20080802.0036.LDC2009T13	/organization/organization/founders	405	To Bernie and Diane, Danielle's birth mother is a cipher, almost never spoken of.	n
Diana Gregory	0	13	Jimenez	53	60	NYT__ENG__20080802.0065.LDC2009T13	/people/deceased_person/place_of_death	158	Diana Gregory, the nurse, traveled to Guatemala with Jimenez, bringing a wheelchair, a week's worth of medications, "lunch/snacks/juices/treats," and an emergency passport signed with a fingerprint, according to discharge records.	n
Clark Gable	155	166	Bronx	235	240	NYT__ENG__20080802.0003.LDC2009T13	/people/person/nationality	2	Luther Davis, a playwright who won a Tony Award in 1954 for the book of the musical "Kismet" and a screenwriter whose films included "The Hucksters," with Clark Gable, and "Lady in a Cage" with Olivia de Havilland, died Tuesday in the Bronx.	n
Olivia de Havilland	194	213	Luther Davis	0	12	NYT__ENG__20080802.0003.LDC2009T13	/people/person/parents	2	Luther Davis, a playwright who won a Tony Award in 1954 for the book of the musical "Kismet" and a screenwriter whose films included "The Hucksters," with Clark Gable, and "Lady in a Cage" with Olivia de Havilland, died Tuesday in the Bronx.	n
Gluckson	114	122	Sunrise Knitwear	145	161	NYT__ENG__20080802.0100.LDC2009T13	/people/person/place_of_birth	19	"Not all the guys have all their marbles, but what they have left of their marbles they bring to the table," said Gluckson, who was president of Sunrise Knitwear, a wholesale clothing company in New York, and a former consultant for Liz Claiborne.	n
Senate	18	24	Arctic National Wildlife Refuge	92	123	NYT__ENG__20080802.0059.LDC2009T13	/organization/organization/founders	3	At the same time, Senate Republicans appear to have dropped their insistence on opening the Arctic National Wildlife Refuge to drilling.	n
NATO	87	91	Kabul	29	34	NYT__ENG__20080802.0063.LDC2009T13	/organization/organization/founders	3	The growing numbers reaching Kabul are a sign of the deepening of the conflict between NATO and American forces and the Taliban in the south and of the feeling among the population that there will be no end soon.	n
Israel	231	237	Palestine Liberation Organization	265	298	NYT__ENG__20080802.0107.LDC2009T13	/people/person/place_of_birth	19	Hamas, which is Islamist in orientation and says it will never recognize Israel's existence, took control of Gaza in June 2007 after more than a year of tension with Fatah, a more secular group that has been negotiating peace with Israel and has long dominated the Palestine Liberation Organization, from which Hamas is excluded.	n
Gluckson	114	122	Sunrise Knitwear	145	161	NYT__ENG__20080802.0101.LDC2009T13	/people/person/place_of_birth	19	"Not all the guys have all their marbles, but what they have left of their marbles they bring to the table," said Gluckson, who was president of Sunrise Knitwear, a wholesale clothing company in New York, and a former consultant for Liz Claiborne.	n
R-Panama City	40	53	McCain	107	113	NYT__ENG__20080802.0006.LDC2009T13	/people/person/children	26	Former state House Speaker Allan Bense, R-Panama City, predicted the Panhandle will turn out in droves for McCain.	n
Iraq	73	77	The New York Times	110	128	NYT__ENG__20080802.0058.LDC2009T13	/people/person/place_of_birth	1	Two hundred twenty-one American soldiers and Marines have been killed in Iraq this year, but until last week, The New York Times had not published a photo of one of their bodies.	n
Iraq	85	89	The Times	94	103	NYT__ENG__20080802.0058.LDC2009T13	/people/person/place_of_birth	5	The article by Michael Kamber, an independent photographer and journalist working in Iraq for The Times, and Tim Arango, who writes about the media, highlighted a longstanding tension between journalists who feel a duty to report war in all its aspects and a military determined to protect its own.	n
South Carolina	63	77	McCain	31	37	NYT__ENG__20080802.0077.LDC2009T13	/people/person/parents	41	This was a decidedly different McCain from the one who said in South Carolina last year that it was important for leaders to communicate with bloggers, "as painful as that might be."	n
Diana Gregory	0	13	Jimenez	53	60	NYT__ENG__20080802.0068.LDC2009T13	/people/deceased_person/place_of_death	93	Diana Gregory, the nurse, traveled to Guatemala with Jimenez, bringing a wheelchair, a week's worth of medications, "lunch/snacks/juices/treats," and an emergency passport signed with a fingerprint, according to discharge records.	n
NATO	87	91	Kabul	29	34	NYT__ENG__20080802.0048.LDC2009T13	/organization/organization/founders	3	The growing numbers reaching Kabul are a sign of the deepening of the conflict between NATO and American forces and the Taliban in the south and of the feeling among the population that there will be no end soon.	n
Khan Muhammad	0	13	Kajaki	114	120	NYT__ENG__20080802.0048.LDC2009T13	/people/person/nationality	34	Khan Muhammad, 35, came with 40 people from his extended family three months ago after their village, Tajoi, near Kajaki, was bombed and his 4-year-old son, Umar Khan, was killed.	n
Laura Schrecka	0	14	St. Petersburg	23	37	NYT__ENG__20080802.0005.LDC2009T13	/people/person/place_of_birth	15	Laura Schrecka, 24, of St. Petersburg was impressed with Obama's response: "It shows he responds to criticism well."	n
Palmer	131	137	Annie Bell Henderson	91	111	NYT__ENG__20080802.0076.LDC2009T13	/people/person/children	28	Henderson routinely dropped by the home, where he had raised seven children with his wife, Annie Bell Henderson, who died in 2005, Palmer said.	n
Beijing	35	42	NBA	90	93	NYT__ENG__20080802.0131.LDC2009T13	/people/person/place_of_birth	16	In addition, less than a year ago, Beijing mobile content provider KongZhong launched the NBA's mobile website, cn.nba.com.	n
Southorn Arena	98	112	Kevin Garnett	56	69	NYT__ENG__20080802.0131.LDC2009T13	/people/person/children	37	Indeed, there were more than one Paul Pierce jersey and Kevin Garnett jersey present last week at Southorn Arena in Hong Kong, where close to 100 people played ball on four outdoor courts after 7 p.m.	n
NBA China	66	75	Sau Ching Cheong	13	29	NYT__ENG__20080802.0131.LDC2009T13	/organization/organization/founders	42	According to Sau Ching Cheong, senior communications director for NBA China, virtually every company and factory in the area sponsors a team.	n
Hawaii	316	322	Namibia	339	346	NYT__ENG__20080802.0041.LDC2009T13	/people/person/nationality	21	"Human-caused stresses, including global warming and overfishing, are encouraging jellyfish surpluses in many tourist destinations and productive fisheries," according to the National Science Foundation, which is issuing a report on the phenomenon this fall and lists problem areas as Australia, the Gulf of Mexico, Hawaii, the Black Sea, Namibia, Britain, the Mediterranean, the Sea of Japan and the Yangtze estuary.	n
Hawaii	316	322	Britain	348	355	NYT__ENG__20080802.0041.LDC2009T13	/people/person/nationality	21	"Human-caused stresses, including global warming and overfishing, are encouraging jellyfish surpluses in many tourist destinations and productive fisheries," according to the National Science Foundation, which is issuing a report on the phenomenon this fall and lists problem areas as Australia, the Gulf of Mexico, Hawaii, the Black Sea, Namibia, Britain, the Mediterranean, the Sea of Japan and the Yangtze estuary.	n
Namibia	339	346	Hawaii	316	322	NYT__ENG__20080802.0041.LDC2009T13	/people/person/nationality	21	"Human-caused stresses, including global warming and overfishing, are encouraging jellyfish surpluses in many tourist destinations and productive fisheries," according to the National Science Foundation, which is issuing a report on the phenomenon this fall and lists problem areas as Australia, the Gulf of Mexico, Hawaii, the Black Sea, Namibia, Britain, the Mediterranean, the Sea of Japan and the Yangtze estuary.	n
Britain	348	355	Hawaii	316	322	NYT__ENG__20080802.0041.LDC2009T13	/people/person/nationality	21	"Human-caused stresses, including global warming and overfishing, are encouraging jellyfish surpluses in many tourist destinations and productive fisheries," according to the National Science Foundation, which is issuing a report on the phenomenon this fall and lists problem areas as Australia, the Gulf of Mexico, Hawaii, the Black Sea, Namibia, Britain, the Mediterranean, the Sea of Japan and the Yangtze estuary.	n
United States	196	209	K. ALTMAN	162	171	NYT__ENG__20080802.0090.LDC2009T13	/people/person/children	1	U.S. STUDY FINDS ESTIMATE ON HIV IS 40 PERCENT TOO LOW (SUBS to add three new grafs, one from CDC spokeswoman, two from AIDS foundation executive) BylineLAWRENCE K. ALTMAN      MEXICO CITY -- The United States has significantly underreported the number of new HIV infections occurring nationally each year, with a study released here on Saturday showing that the annual infection rate is 40 percent higher than previously estimated.	n
Senate	18	24	Arctic National Wildlife Refuge	92	123	NYT__ENG__20080802.0069.LDC2009T13	/organization/organization/founders	3	At the same time, Senate Republicans appear to have dropped their insistence on opening the Arctic National Wildlife Refuge to drilling.	n
Mitch McConnell	56	71	Congress	128	136	NYT__ENG__20080802.0013.LDC2009T13	/people/person/place_of_birth	41	Majority Leader Harry Reid, D-Nev., and Minority Leader Mitch McConnell, R-Ky., have called for an energy summit the first week Congress is back.	n
Octagon	64	71	Lawton	111	117	NYT__ENG__20080802.0015.LDC2009T13	/organization/organization/founders	46	Five years later, the company, with 18 NHL clients, was sold to Octagon, a worldwide management firm for which Lawton worked until September, when he quit to concentrate full time on pursuing a team management position.	n
ESPN.com and Royals	25	44	Rob Neyer	0	9	NYT__ENG__20080802.0113.LDC2009T13	/organization/organization/founders	8	Rob Neyer, columnist for ESPN.com and Royals fan	n
Gerard Butler	117	130	South Pacific	55	68	NYT__ENG__20080802.0137.LDC2009T13	/people/person/place_of_birth	3	Breslin stars as the irrepressible Nim, who lives on a South Pacific island with her widowed scientist father, Jack (Gerard Butler), and animal playmates, including a sea lion, a lizard and a pelican.	n
Kingsville	60	70	Texas A&I University	16	40	NYT__ENG__20080802.0016.LDC2009T13	/people/person/place_of_birth	11	A standout from Texas A&amp;I University (now Texas A&amp;M-Kingsville), he made an immediate impact for third-year coach Joe Gibbs, returning a punt 61 yards for a touchdown in a preseason game, starting all 16 regular-season games and finishing runnerup to the Colts' Vernon Maxwell, an Arizona State linebacker drafted 29th, for defensive rookie of the year.	n
Darcy	16	21	America	68	75	NYT__ENG__20080802.0054.LDC2009T13	/people/person/nationality	23	If Obama is Mr. Darcy, with "his pride, his abominable pride," then America is Elizabeth Bennet, spirited, playful, democratic, financially strained, and caught up in certain prejudices.	n
McCain	35	41	Tampa Bay	17	26	NYT__ENG__20080802.0128.LDC2009T13	/people/deceased_person/place_of_death	7	In all-important Tampa Bay, it was McCain 47 percent and Obama 43 percent.	n
Orlando	85	92	Christian Coalition	28	47	NYT__ENG__20080802.0128.LDC2009T13	/people/person/place_of_birth	25	Mike Huckabee headlines the Christian Coalition's God and Country Gala on Aug. 16 in Orlando, in what's billed as an effort to wake up social conservatives in Florida.	n
Barthes	113	120	Pierre Beres	24	36	NYT__ENG__20080802.0120.LDC2009T13	/people/person/children	2	It could only have been Pierre Beres, the king of French booksellers, friend to Picasso and Eluard, publisher of Barthes and Aragon, a man renowned for his taste and connoisseurship, his vast financial resources and his ruthlessness in the pursuit of the rare and the beautiful.	n
Christine Albanel	116	133	French	91	97	NYT__ENG__20080802.0120.LDC2009T13	/people/person/nationality	4	"We have lost a legendary figure in the world of art, collecting and publishing," said the French culture minister, Christine Albanel.	y
Gve Flaubert	306	318	Honore	180	186	NYT__ENG__20080802.0120.LDC2009T13	/people/person/children	56	Over the years Beres' collection included a 1670 edition of Pascal's "Pensees," a 20-volume edition of Balzac's "Comedie Humaine" inscribed "to my dear mother from her devoted son Honore," and a first edition of "Madame Bovary" sent to Alexandre Dumas by the author with a note, "The homage of an unknown, Gve Flaubert."	n
Joe Baca	32	40	Postville	81	90	NYT__ENG__20080802.0080.LDC2009T13	/people/person/nationality	7	(The head of the caucus is Rep. Joe Baca, D-Calif., who, like Gutierrez, visited Postville on July 26.)	n
Israel	231	237	Palestine Liberation Organization	265	298	NYT__ENG__20080802.0106.LDC2009T13	/people/person/place_of_birth	19	Hamas, which is Islamist in orientation and says it will never recognize Israel's existence, took control of Gaza in June 2007 after more than a year of tension with Fatah, a more secular group that has been negotiating peace with Israel and has long dominated the Palestine Liberation Organization, from which Hamas is excluded.	n
Iftikhar Muhammad Chaudhry	0	26	Pakistan	56	64	NYT__ENG__20080130.0244.LDC2009T13	/people/person/nationality	2	Iftikhar Muhammad Chaudhry, the former chief justice of Pakistan who was removed last year when President Pervez Musharraf imposed a state of emergency, has finally broken his silence.	y
Condoleezza Rice	149	165	France	196	202	NYT__ENG__20080130.0244.LDC2009T13	/people/person/nationality	10	The letter, prompted by Musharraf's recent visit to European capitals, was addressed to the president of the European Parliament, Secretary of State Condoleezza Rice, President Nicolas Sarkozy of France, Prime Minister Gordon Brown of Britain and the head of the World Economic Forum.	n
president of the European Parliament	92	128	Nicolas Sarkozy	177	192	NYT__ENG__20080130.0244.LDC2009T13	/people/person/children	10	The letter, prompted by Musharraf's recent visit to European capitals, was addressed to the president of the European Parliament, Secretary of State Condoleezza Rice, President Nicolas Sarkozy of France, Prime Minister Gordon Brown of Britain and the head of the World Economic Forum.	n
General Musharraf	158	175	Davos	140	145	NYT__ENG__20080130.0244.LDC2009T13	/people/person/nationality	12	"I have found it necessary to write to you, and others," Chaudhry said in the letter, "because during his recent visits to Brussels, Paris, Davos and London, General Musharraf has slandered me, and my colleagues, with impunity in press conferences and other addresses and meetings."	n
child psychology	40	56	home schools	81	93	NYT__ENG__20080130.0064.LDC2009T13	/people/deceased_person/cause_of_death	37	Michelle, a calm mom who has degrees in child psychology, English and education, home schools the children.	n
psychology	46	56	home schools	81	93	NYT__ENG__20080130.0064.LDC2009T13	/people/deceased_person/cause_of_death	37	Michelle, a calm mom who has degrees in child psychology, English and education, home schools the children.	n
autumn	12	18	vegetables	47	57	NYT__ENG__20080130.0106.LDC2009T13	/people/deceased_person/cause_of_death	13	To preserve autumn cabbages, turnips and other vegetables through the harsh winter, Koreans long ago learned to ferment them, a technique in use in that part of the world since at least the 14th century and perhaps much longer.	n
Rift Valley	4	15	Africa	53	59	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	6	The Rift Valley, one of the most beautiful slices of Africa, has been the center of Kenya's postelection problems and is home to ethnic groups that have long felt others do not belong.	n
Kikuyus	136	143	Raila Odinga	84	96	NYT__ENG__20080130.0154.LDC2009T13	/organization/organization/founders	8	Ethnic groups like the Kalenjin, who were supporting Kenya's top opposition leader, Raila Odinga, burned down homes and hacked to death Kikuyus, Kibaki's ethnic group.	n
Kikuyus	136	143	Odinga	90	96	NYT__ENG__20080130.0154.LDC2009T13	/organization/organization/founders	8	Ethnic groups like the Kalenjin, who were supporting Kenya's top opposition leader, Raila Odinga, burned down homes and hacked to death Kikuyus, Kibaki's ethnic group.	n
Kalenjin	23	31	Kenya	53	58	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	8	Ethnic groups like the Kalenjin, who were supporting Kenya's top opposition leader, Raila Odinga, burned down homes and hacked to death Kikuyus, Kibaki's ethnic group.	n
Odinga	90	96	Kenya	53	58	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	8	Ethnic groups like the Kalenjin, who were supporting Kenya's top opposition leader, Raila Odinga, burned down homes and hacked to death Kikuyus, Kibaki's ethnic group.	y
Kofi Annan	0	10	U.N.	23	27	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	11	Kofi Annan, the former U.N. secretary-general, is brokering talks between Kenya's opposing politicians and has emphasized that time is running out.	n
Kofi Annan	0	10	Kenya	74	79	NYT__ENG__20080130.0154.LDC2009T13	/people/person/nationality	11	Kofi Annan, the former U.N. secretary-general, is brokering talks between Kenya's opposing politicians and has emphasized that time is running out.	n
Republican	136	146	Rudolph W. Giuliani	220	239	NYT__ENG__20080130.0002.LDC2009T13	/organization/organization/founders	2	Sen. John McCain edged out Mitt Romney to win the delegate-rich Florida primary on Tuesday night, solidifying his transformation to the Republican front-runner and dealing a devastating blow to the presidential hopes of Rudolph W. Giuliani.	n
Sen. John McCain	0	16	Florida	64	71	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	2	Sen. John McCain edged out Mitt Romney to win the delegate-rich Florida primary on Tuesday night, solidifying his transformation to the Republican front-runner and dealing a devastating blow to the presidential hopes of Rudolph W. Giuliani.	n
McCain	0	6	Republican	55	65	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	5	McCain's narrow victory showed that he could win among Republican voters.	n
Republican	55	65	McCain	0	6	NYT__ENG__20080130.0002.LDC2009T13	/organization/organization/founders	5	McCain's narrow victory showed that he could win among Republican voters.	n
Clinton	106	113	Democratic	63	73	NYT__ENG__20080130.0002.LDC2009T13	/people/person/nationality	12	While most of the attention in Florida was on the Republicans, Democratic voters gave Sen. Hillary Rodham Clinton a victory in a virtually uncontested race.	n
John McCain	0	11	Republicans	24	35	NYT__ENG__20080130.0143.LDC2009T13	/people/person/nationality	18	John McCain gives us as Republicans our best chance of doing that," Giuliani said.	n
